ulasan,label
bagus banget pokonya aplikasi yang ini sangat bagus dari filter nya sampai kameranya bagus banget 🙏🏻👍🏻,5
Tolong diperbaiki filter anime style nya di ios bisa tapi ko di android kek ngebug gitu ya ? Gabisa gerak ekspresi wajahnya,3
filter nya sangat cocok buat saya yang suka foto foto karena agar terlihat lebih cantik,5
efek nya keren keren tapi dimohon kan untuk penginstalan nya harap lebih di cepatt kan,4
bagus filternya bagus semua keren eman snapchat ini. aku hlan liat di hp orang temen aku aku ikutan dong memeang bagusih aku kasi bintang semua aja,5
bagus filter nya bikin pd banget apalagi bisa buat bareng pakai nya,5
aplikasinya bagus kita juga bisa mendapatkan teman dan juga lensanya bagus baguss semua aku sukaaa i love snapchatt 💖💖😘😘,5
efek nya bagus kece dan keren tapi masalahnya terlalu kerennnn banget sih😁,5
gabisa login bacaannya aplikasi terus berhenti,1
"sering ngelag, gabisa buat foto.. ini setelah update ya",1
apk yang bagus tapi kadang masi kaya jaman dulu gitu filter nya🤭,5
Kenapa saya kasih bintang lima??karna kamera ini tuh bagus bnagttttt banyak efek nyh ni bagi klian yang ga tau cara nyimpen yh ni aku kasih tau di situ kn fi bawah yang berbagi terus berbagi ke lor kamera cuj sampe di sini ya moga ber mnfaat,5
"menurut aku apk nya bagus sih tapi,boleh ya aku minta tolong tambahin di apk ini Boomerang,biar org banyak mendownload ini,jadi gak perlu download Instagram,sekian dari saya terima kasih😊",5
"fitur' nya bagus, aku suka bisa berselfie dgn filter' yg lucu aku kasih bintang 5 🤍🤍",5
"Haii developer , aq suka aplikasi ini .. tapi aq mau di perbaiki kekurangan nyaa .. yaituu filter nya ilang sendiri gituu perbaiki yaaa , makasiii (＾3＾♪",3
"karna pas mau login gabisa pake google,udah coba berkali² tetap gbisa",1
bagus si cuma efek nya kurang banyak ihh tambahin lagi tambahin yang cute cute,5
apl nya bagus tpi waktu login banyak nomer tdk di kenal di whatsapp tolong benerin lagi ya,3
Assalamualaikum nama saya kirania aplikasi ini keren banget edit foto bagus bangen jadi saya kalo foto make aplikasi ini soal nya keren maka nya saya kasih bintang 5 soal nya aplikasi ini keren sama bagus,5
Knp ya setiap gw mau foto habis udh foto kan mau di simpan trs langsung masuk pengaturan yg tentang snapchat knp sih?? Jadi kesel kalo mau foto masa habis foto langsung ke pengaturan kan kesel susah jadi nya!,3
buat logo nya lumayan tapi cara slowmo patah patah nya plisss kasih tau dungggsss kakssss,5
aplikasi ini yang paling baik terdunia bisa filter dan filter lucu dan bikin ketawa aku kasih dengan rating bintang 5,5
"kenapa coba tuu snapchat g bisa di pake di HP gua, tiba² berhenti mulu notif nya -_- uda brp kali aja gua install tapi kek gitu terus -_- uda mana kapasitas nya gede lagi -_- kalo kapasitas nya gede tapi lanjay mah mantul, lah iniiiiiii, jancuk.",1
udh di instal masih aja lama banget sampe ada yg datang aku instal nya jam 7 mlm dan sampai jam segini belum juga ke buka gimana sih ini tuhhh,1
"Saya mau kalo Snapchat bisa pake filter video, tapi sebelum nya saya mau bilang kalo snapchat bisa sebagus ini lohh tapi kalo saran saya di terima sama developer nya saya berterima kasih banyak kepada developer nya 😊😊",5
Yeah.. Aplikasi nya Bagus Saya Menyukai nya. Saya Kasih Bintang 5 dah. Itu buat Orang Yg blng Aplikasi nya Jelek knp Di Download Coba. Pokok nya Nih Aplikasi Bagus Banget Bisa Di Jadi in Foto,5
Ini adalah aplikasi yang hebat sekali dan sangat bagus banget dan membuat sayah sangat hebat banget lalu sayah selalu di pakai saat sayah sadang istrihat,5
"Aplikasinya bagus, bagus banget... Tapi kenapa pas disimpan kenapa gk ada yg tersimpan ya? Mohon bantuan nya dong teman2... Udah banyak saya foto soalnya, pas saya cari kok gk ada 1 pun yg terimpan di hp saya.... Mohon bantuannya ya, terimakasih 😇",5
Apk nya gk bagus baru beberapa menit aku buka Langsung ada bacaan menyinkronkan memori jadi aku terganggu mohon untuk di perbaiki untuk sementara sya kasih bintang 4 Yo😊☺️,4
Ukan udh instal be ulang ulang tapi ko pas udh 93 persen ko kembali jadi 60 persen terus pas aku hpnya matiin eh malah nggak nginstal gimana sih ini yg eror snap chatnya atau play storenya!!!! Mohon di perbaiki yh karna membuang kuota aku,2
Yah kata akubagus banget aplikasinya itu offline jadi bisa di main kan tanpa wifi trus aku suka samafilternya snapchat pokoknya bagus dah.....,5
"Sudah 2 kali terjadi... Kok bisa email gw ada akun snapnya padahal Gapernah bikin akun,,, anjenk nih aplikasi bisa ngasih orang antah berantah make email orang lain buat daftar akun..",1
𝐬𝐚𝐧𝐠𝐚𝐭 𝐛𝐚𝐠𝐮𝐬 𝐚𝐩𝐤 𝐧𝐲𝐚 𝐭𝐩𝐢 𝐦𝐞𝐧𝐮𝐫𝐮𝐭 𝐬𝐚𝐲𝐚 𝐝𝐢 𝐩𝐞𝐫𝐛𝐚𝐧𝐲𝐚𝐤𝐢𝐧 𝐞𝐟𝐞𝐤 𝐧𝐲𝐚,5
"Akun snapchat saya hampir kena hack, Tp untung saja saya membukanya dan membatalkannya.. Tolong ya tingkatkan keamanan privasinya! MASA PRIVASINYA BOCOR SI:') THANK U",5
Ini apl yang aku cari² saya cari apl untuk ngedit video dan bisa di simpan ke foto atau bisa di kirim ke watsap tapi tidak ketemu tapi saya coba snapchat wow apl nya sangat keren bingits,5
"gk bsa buka video yg udh di snap. Kirain mesti di update aplikasinya ternyata stlah di update juga gak bisa di buka video yg di snap, tolong di perbaiki",1
Bagus banget 😊 kalo punya kalian ga bisa kesimpen digaleri kalian foto terus ada tulisan simpan nah disitu kalian tekan lama trus ada pilihan memori atau memori&Rol kamera kalian pencet yang tulisan nya memori&rol kamera nanti foto kalian tersimpan ko oh iya snapchat boomerangnya pasang di sana dong please!!!!,5
"wow aku suka kamera nya bisa cetan gitu , oh iya setiker nyageratis lagi pokok nya banyak orang yang dong lot deh soal nya kan bagus, nah mangakanya aku kasibitang 5 akusih lagi deh sepuluh⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ nah ini bintang nya biar nabah gitu lo... , sampai jumpa",5
"dulu share location posisi nya selalu update tapi sekarang tidak, posisi sebenarnya dan posisi di map tidak sama/ tidak akurat, mohon diperbaiki, terima kasih",3
bagus dan Yapp,5
Bagus banget!!!! 💯 filter kayak di Instagram lho!!!!! 😉eh tapi tapi meski kayak di ig filter nya tapi gk nguras kuota kaya ig lo!!!!!!! 😇pokoknya bagus banget deh💯💯💯💯💯 cocok buat kalian pecinta filter 🤗🤗gitu ajah deh pokoknya the best!!!!!! ✨ 👑 🐣 👑 🐣,5
kenapa pas saya foto tidak tersimpan di galeri ya.tapi saya suka dengan aplikasi ini bagus2 stiker nya dan lucu.cuma saya tidak suka karena kalo foto tidak tersimpan di galeri tolong benerin ya,4
"Aplikasi bagus , bermanfaat, bikin mood aku selalu naik! Pokoknya the best. Buat pecinta filter, mending kalian download ini aja..ga maksa sih...cuman yaudah download aja dijamin ga nyesel",5
"Knp ya? Kok udah 99% terus gak jalan lagi aku tunggu lama terus tiba² ad kata ""tidak dapat mengunuh apk coba lagi nanti"" padahal memo gw dah gw bersihin tolong perbaiki ya plisssss........",4
Sangat profesional dan sangat berkualititas Tpi ada yg kurang dengan efek nya seperti penggerakan sering terjadi kesalahan ketika di download,5
"Aku kasih bintang lima karna aplikasi nya bagus banget tiap hari aku foto diapk ini sangkin kerennya foto aku sampe bukan kyk aku lg tapi orang lain😘😘 Pokoknya kl ada yg belum donlowd Apk nya ,pasti nyasel banget Kl ada yg blm tau cara pake apk nya aku ksh tau deh 1.donlowd apk nya 2.buka apk nya 3.lihat kata dftr lalu daftarkan diri kalian 4.lalu masuk 5.lalu buka kameranya selvi sesuka hatimu Dengan sticer dan vilter barumu selesai deh mudah kan.... selamat mencoba Semuanya syalom...sekian..",5
"Aku sukaaak bgtt sm snapchat tpi kadang klw aku mau coba filter baru tulisannya ""Ups ada yang salah"" pdhl aku coba filter yg lain bisa. Ini kesalahan dri hp ku atau mmng kdng² bgni?",4
ini si udh pasti fav,5
Aplikasinya bagus tapi kenapa setiap keluar stiker baru stiker lama nya ngilang udah yang keluar stiker baru nya jelek jelek lagi tolong diperbaikin dong apk nya,2
aplikasi nya bagus banget😆bisa buat foto foto dan bisa chat teman kita disana koponya bagus bagus semuanya aku kasih bintang 5,5
seruuu banyakkk efeknyaaa👏🏻,5
"Bagus sekali,Tapi lebih bagus lagi log in tidak perlu akun e-mail / google karena sulit masuk sepertinya harus berkali kali dicoba baru bisa dipakai masuk di aplikasinya.",4
"kok snapchatt aku gak bisa dibuka galeri nya ya, pdhl udh aku upgrade, bela belain hapus2in app yg lain, tolong bantu dong admin nya.. mohon pengertiannya.. trimakasih..",3
"gallery foto+vidio snapchat saya suka ilang slalu ada tulisan "" something went wrong place try again"" gak bisa di putar/di buka, tolong di perbaiki aplikasinya kembalikan foto+vidio kenangan saya..😰😢😭",1
"Bagus bngtttttt,,,efek nya ganti' , tapi kalo lagi di butuhin suka ilang sendiri, tapi tetep the best semangat buat yg buat efek efek snapchat",5
"Kenapa si setiap mau daftar pasti keluar kata ""SAYANGNYA SNAPCHAT TELAH BERHENTI"" terus saya donload ulang tapi masih sama saja. Tolong dong kerja sama nya Mending saya uninstal be udh.",1
"Apk SnapChat sngat keren efeknya banyak sekali dan bgus2,biasanya klok efek ig hp kentang gak bisa tpi klok apk ini semua bisa meskipun hp kentang😂 pokoknya gak nyesel deh klok ngedowloud apk ini😊",5
"saya senang sekali mempunyai aplikasi ini karna setiap wajah itu bisa jadi imut dan MB tidak terlalu besar,dijamin keren dan bagus deh.kalau tidak kalian nyesel loh😘😘",5
"Tolong dong d perbaiki knp setiap saya buka ,keluar sendiri gabisa di pake ,pdhl app bagus saya suka,tpi itu yg saya ga suka ,keluar kluar truss😑",3
bagus filternya kaya Di ig tpi kurang lengkap,4
"Apknya jelek banget!!!!!! Pake tanda seru biar banyak akhir² nya tapi boong ""bisa gak komen nya Jan ke gitu"" viral amat komen kek gitu wakakaka..... Apk ini tuh bagus banget WAJIP download deh apk nya🙏🏻 saya suka saya suka",5
"saya udah ngunduh lama banget smpe ngulang"" ko lama pdhl ga ad gangguannya trs filternya sdikit gepeng ama tebel",2
bug chat temen tiba tiba ilang sama list kontaknya🙂,5
Apk jelek banget !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Tapi boong apk ini sangat bagus yg mau dowload langsung aja karna apk ini bagus sekali kalau kalian gak dowload kalian akal ngesel,5
"Cocok untuk ngefoto, top merotop pokonya",5
"Saya suka dengan apk ini buat kalian yang komen ""Apk ini jelek banget!!!!!!!!!!!!!!!!!!!!!!! Tapi boong aplikasi ini bagus banget"" Tolong hargai orang yang membuat apk ini Untuk pesan dan komentar saya segitu aja Terimakasih",5
Sumpah aplikasinya itu bagus banget dan kita bisa chat org luar negri sampe dapet wanya lagi baik cantik pokoknyabaplikasinya bagus deh kalian harus cobain download deh,5
"menginstal nya lama, tapi oke sih apk nya seru",4
Snapchat apk nya sangat bagus.dan juga bisa untuk chatan,5
Aplikasi Snapchat ini bagus banget jadi aku kasih 5 bintang. Terimakasih ya udah buat aplikasi ini,5
"Gays aku suka banget sama apk ini aku suka pake apk ini dihp temen aku filternya bagus 2 dan lucu2 , tapi kok lama banget muter2 nya , mohon dipercepat nanti kalo dah bisa aku kasih bintang 5",4
bagus sayangnya gk ada tata letak nya,4
Hai namaku Reva apk ini.sangat bagus dan mewah banget.kenapa semua orang ngejek apk ini ga guna ga bagus kan aku coba apk ini bagus banget. Kalo masalah daftar ke snapchat gampang kalian buka snapchat lalu ada tulisan daftar kalian daftar nama dan tanggal lahir trus kebuka udah gitu doang ko ga susah?,5
"Aplikasi yang sangat recommended banget, sangat bermanfaat buat saya. Bagi yang suka cari teman dan belajar bahasa inggris, aplikasi ini sangat recomend bgt.. Jaya terus, terimakasih",5
"Aku suka sama aplikasinya, disini banyak banget efek foto, emoji, dll. Setiap harinya juga ganti yang baru jadi ga bosen setiap kali mau foto.😉👍",5
"baguss,filter nyaa ucuuuu🩷",5
ya allah kenapa lah aplikasi nya kayak gini saya udah downloud berapa kali ga bisabisa padahal sya udah hapus aplikasi saya tpi tetap ga bisa tolong diperbaiki ya dan mohon dicek lagi saya cuman kezel mohon diperbaiki ya🙏🙏🙏🙏🙏🙏,1
bagus... terkadang ada yang tidak pas untuk profil... namun cukup untuk saya,4
"Sorry saya kasih bintang satu, tidak sesuai ekspektasi Pengin nyoba cartoon 3d style, iklannya bisa buat video, tutorial di internet jiga bilangnya bisa untuk video, nyatanya punya aku cuman bisa untuk foto",1
Udah gak bisa nyimpen foto lagii.. Tolong di lerbaiki lagi min.🙏🙏,3
Aplikasi nya bagus banget aku kasih bintang 5 banyak banget efek nya sama ada permainan nya buat kalian yang bilang aplikasi nya jelek tapi boong maaf ya kalian gak kasian sama pembuat aplikasi nya,5
Aplikasi ini sangat bagus aku suka banget efek nya banyak lagi bagus aku sangat suka kalian yang belum dowload buruan dowload nanti kalian kecewa lo kalau gak dowload aplikasi snapchat yang sangat bagus ini aku suka banget pokonya❤makasih ya untuk yang sudah membuat aplikasi snapchat ini❤💕😍,5
sangat bagus tapi saya ga tau cara simpen nya jadi hilang terus,5
"Tolong ya , saya kirim snap tapi foto pecah pecah dan terpotong !!!!",1
"berharap kamera depan snapchat 30 fps kyk tiktok hahan, seneng banget kalo bisa di samsung S20 FE😭🙏🏻",4
Kreasi gambar photo untuk photo gambar saya seru juga unik.kartoonnya dan latar belakangnya tapi baik.untuk membuat kreasi-kreasi gambar photo kartoon.terima kasih banyak.snapchat,5
bagus ko cuman lag bngt bdhl jaringannya lancar,4
Assamualakium semuanya app ini memang bagus dulu saya ga berminat untuk mendonglod app ini waktu itu saya melihat teman saya memakai app ini dan saya tertarik saya pun mendonglod app ini dan saya pakai wah ternyata bagus sekali lov yua 💖snapchat.....,5
snp chat nya bagus Skaliiiii akU sukaaaaaa karna udhh ad Jga Filterr Yg lagi trendingggg☺😚,5
"Assalamulaikum , apkls ini bagus bangetttt. Kalian harus instal ini. Tpi yg sy aneh ko klo hbs di foto / vidio , pasti nongol pengaturan snap chat y sih , tpi gpp walaoupun ky gitu😊😊 kalian harus instal snap chat y👌, MAAF SY GK PERKENALAN DIRI ☺ , assalamualaikum",5
"Apknya bagus banget,dulu aku kan download tapi kok imel ku gak bisa ya karna itu aku download lagi,ternyata bisa,tapi sekarang aku kasih bintang 4 aja ya makasih,gak usah perkenalan sudah ada maunya aku di atas 🙏🙏",4
aplikasi butut ganti sandi aja gabisa,1
lama untuk menginstal,1
aku oake hp oppo f11 tpi kenapa yg filter baby face itu kok lelet banget ya. ini yg salah hp nya atw emang fitur nya yg gk bener. Ya kali semua fitur snapcbat cuma berfungsi dengan baik di !OS doang... masa ho ku gk bisa,2
baguss bgtt filter nyaa!!,5
untuk aplikasi ini aku ksih :binatang top 👍🔥dech enda usah diragukan lgi🥰,5
keren banget anjayy,5
Bagus sih kamera andalan aku bgt tapi sayang kok programnya gampang keluar ga jelas yah? Tolong di perbaiki lagi udah di update tp masih aja tetep gitu,1
Cuma mau bilang kalau pas gua udh download ni apk trs gua pencet daftar tapi g bisa woyy padahal gua udh coba beberapa kali tapi g bisa gimana sih ni apk Sekian ulasan gua maaf kalau gua cuma kasih bintang 2,2
Aku dah coba beberapa kali untuk menginstal apk ini sdh aku hapus apk lainnya sampai 2gb tapi tetap ga bisa. Tolong ya diperbaiki lagi😊,1
"Beberapa fitur gak bisa digunain di Samsung s8+, seperti komplain yg lain juga... Yang ganti suara aja gak ada padahal yg lain bisa...",3
"Aku kasih 5 star buat apk ini karna bagus banget....ad berbagai macam efek dan filter..pokoknya aku suka banget....klaw dalam bahasa daerah kami itu ""mangada""☺☺",5
Aku sudah pakai Snapchat dari 2022.. tapi knp tiba2 akun ku di kunci ? Nggak bisa login sama sekali bahkan coba pakai akun baru tetap nggak bisa..,2
Assalamualaikum kak ini gmna ya saya ambil potretan di snapchat bagus hasilnya tapi pas udh di simpen di galeri kok pada garis gitu gmna cara mengatasinya? Hp saya oppo tapi yang lain mah pada bagus nggk bergaret gmn nii:(,1
"Gimana sih aplikasi nya, kok aku daftar dari tadi gak bisa bisa padahal bener emailku, aku kasih bintang 1aja , tolong ya di perbaiki aplikasinya, Terimakasih.",1
"Snapchat kenapa akun akun lama ku hilang terus juga kemarin aku ketemu orang dia chat aku ngobrol ngobrol sebentar eh pas mau kirim pesan lagi ada bacaan diatasnya gagal mengirim terus ga lama kemudian Snapchat ku keluar sendiri pas mau masuk lagi udah hilang akun nya itu dihack dia atau dihapus dia atau gimana, plis balikin",1
"Apk apaan sihh ini udh di download malah gk bisa di buka....!!! Mohon maap yhh tolong di perbaiki lgi apk ini terlebih dahulu,dari pada ngk ada yng mau ndownload mending di perbaiki dulu dan di Tambahkan efek² yng baru👀💻",5
"Bagus banget apknya kalau saya mau foto, fotonya jadi cantik banget ohh ya saran kasih timer dong buat fotonya agar nggak ribet kalau foto sendiri oke lah apknya.",5
"Kena snapchat pas saya coba kembali kembali terus,saya rela aplikasi lain dihapus untuk snapchat tapi malah gini,mengecewakan,saya cuman pengin punya foto yang bagus kok malah gini sih,aplikasi bagus,tapi kembali kembali terus dan kalo mau daftar itu ada kode saya gak tahu apa itu kode kode itu tolong dong perbaiki lagi",1
hallo perkenalkan nama saya azmi ulfa lestari kalo snapchat nya ngga bisa dibukak masuk dan daftarnya engga bisa dibukak😓 tolong dong diperbaiki maaf kalo saya bilang begitu kalo sudah diperbaiki aku kasih bintang 5 deh okay👌,1
"Hai tmn"",,nama aq Winda,,aq udah pernah download sih,,aq download lagi krn hpku direstart,,walaupun lg didownload,,aq seneng banget sih ama apnya,,fitur""nya bagus banget++stikernya imut"" banget,,bagus banget😍😍😍. Oh iya tmn"" buat kalian yg blm download segera download ya apnya bagus banget loh😁😁😁😁😁😁😁",5
